date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:45	41693/41693	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Aug%202025%2006:41:44%20GMT	https://aptiskey.com/js/listening/listeningkey009.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/listening/listeningkey009.js	(from https://aptiskey.com/listeningkey009.html)
15:03:46	42462/42462	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Aug%202025%2006:41:54%20GMT	https://aptiskey.com/js/listening/listeningkey010.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/listening/listeningkey010.js	(from https://aptiskey.com/listeningkey010.html)
15:03:46	41718/41718	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Aug%202025%2006:42:02%20GMT	https://aptiskey.com/js/listening/listeningkey011.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/listening/listeningkey011.js	(from https://aptiskey.com/listeningkey011.html)
15:03:47	44398/44398	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2001%20Aug%202025%2006:42:12%20GMT	https://aptiskey.com/js/listening/listeningkey012.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/listening/listeningkey012.js	(from https://aptiskey.com/listeningkey012.html)
15:03:48	26659/26659	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:28:20%20GMT	https://aptiskey.com/js/writing/writingkey001.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey001.js	(from https://aptiskey.com/writingkey001.html)
15:03:48	39126/39126	---M-Z	200	added ('OK')	text/html	etag:W/%2298d6-19999678390%22	https://aptiskey.com/writing_bode	C:/clone_site/minihippo_cloning/aptiskey.com/writing_bode-2.html	(from https://aptiskey.com/writingkey001.html)
15:03:49	26468/26468	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:14%20GMT	https://aptiskey.com/js/writing/writingkey002.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey002.js	(from https://aptiskey.com/writingkey002.html)
15:03:49	26245/26245	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:28%20GMT	https://aptiskey.com/js/writing/writingkey003.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey003.js	(from https://aptiskey.com/writingkey003.html)
15:03:50	26797/26797	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:26%20GMT	https://aptiskey.com/js/writing/writingkey004.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey004.js	(from https://aptiskey.com/writingkey004.html)
15:03:50	26120/26120	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:38%20GMT	https://aptiskey.com/js/writing/writingkey005.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey005.js	(from https://aptiskey.com/writingkey005.html)
15:03:51	26648/26648	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:44%20GMT	https://aptiskey.com/js/writing/writingkey006.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey006.js	(from https://aptiskey.com/writingkey006.html)
15:03:52	26580/26580	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:50%20GMT	https://aptiskey.com/js/writing/writingkey007.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey007.js	(from https://aptiskey.com/writingkey007.html)
15:03:52	26592/26592	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:29:58%20GMT	https://aptiskey.com/js/writing/writingkey008.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey008.js	(from https://aptiskey.com/writingkey008.html)
15:03:53	26044/26044	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:04%20GMT	https://aptiskey.com/js/writing/writingkey009.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey009.js	(from https://aptiskey.com/writingkey009.html)
15:03:53	26148/26148	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:12%20GMT	https://aptiskey.com/js/writing/writingkey010.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey010.js	(from https://aptiskey.com/writingkey010.html)
15:03:54	26270/26270	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:18%20GMT	https://aptiskey.com/js/writing/writingkey011.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey011.js	(from https://aptiskey.com/writingkey011.html)
15:03:54	26426/26426	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:24%20GMT	https://aptiskey.com/js/writing/writingkey012.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey012.js	(from https://aptiskey.com/writingkey012.html)
15:03:55	26633/26633	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:30%20GMT	https://aptiskey.com/js/writing/writingkey013.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey013.js	(from https://aptiskey.com/writingkey013.html)
15:03:56	26510/26510	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:36%20GMT	https://aptiskey.com/js/writing/writingkey014.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey014.js	(from https://aptiskey.com/writingkey014.html)
15:03:56	26253/26253	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:42%20GMT	https://aptiskey.com/js/writing/writingkey015.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey015.js	(from https://aptiskey.com/writingkey015.html)
15:03:57	26380/26380	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:48%20GMT	https://aptiskey.com/js/writing/writingkey016.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey016.js	(from https://aptiskey.com/writingkey016.html)
15:03:57	26339/26339	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:30:56%20GMT	https://aptiskey.com/js/writing/writingkey017.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey017.js	(from https://aptiskey.com/writingkey017.html)
15:03:58	26474/26474	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:02%20GMT	https://aptiskey.com/js/writing/writingkey018.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey018.js	(from https://aptiskey.com/writingkey018.html)
15:03:59	26518/26518	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:08%20GMT	https://aptiskey.com/js/writing/writingkey019.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey019.js	(from https://aptiskey.com/writingkey019.html)
15:03:59	26498/26498	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:12%20GMT	https://aptiskey.com/js/writing/writingkey020.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey020.js	(from https://aptiskey.com/writingkey020.html)
15:04:00	26211/26211	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:18%20GMT	https://aptiskey.com/js/writing/writingkey021.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey021.js	(from https://aptiskey.com/writingkey021.html)
15:04:00	26215/26215	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:24%20GMT	https://aptiskey.com/js/writing/writingkey022.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey022.js	(from https://aptiskey.com/writingkey022.html)
15:04:01	26384/26384	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:30%20GMT	https://aptiskey.com/js/writing/writingkey023.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey023.js	(from https://aptiskey.com/writingkey023.html)
15:04:01	26280/26280	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:36%20GMT	https://aptiskey.com/js/writing/writingkey024.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey024.js	(from https://aptiskey.com/writingkey024.html)
15:04:02	26291/26291	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:40%20GMT	https://aptiskey.com/js/writing/writingkey025.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey025.js	(from https://aptiskey.com/writingkey025.html)
15:04:03	26382/26382	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:46%20GMT	https://aptiskey.com/js/writing/writingkey026.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey026.js	(from https://aptiskey.com/writingkey026.html)
15:04:03	26555/26555	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:52%20GMT	https://aptiskey.com/js/writing/writingkey027.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey027.js	(from https://aptiskey.com/writingkey027.html)
15:04:04	26475/26475	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:31:58%20GMT	https://aptiskey.com/js/writing/writingkey028.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey028.js	(from https://aptiskey.com/writingkey028.html)
15:04:04	26409/26409	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:02%20GMT	https://aptiskey.com/js/writing/writingkey029.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey029.js	(from https://aptiskey.com/writingkey029.html)
15:04:05	26156/26156	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:06%20GMT	https://aptiskey.com/js/writing/writingkey030.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey030.js	(from https://aptiskey.com/writingkey030.html)
15:04:05	26410/26410	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:12%20GMT	https://aptiskey.com/js/writing/writingkey031.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey031.js	(from https://aptiskey.com/writingkey031.html)
15:04:06	26089/26089	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:18%20GMT	https://aptiskey.com/js/writing/writingkey032.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey032.js	(from https://aptiskey.com/writingkey032.html)
15:04:07	26547/26547	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:22%20GMT	https://aptiskey.com/js/writing/writingkey033.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey033.js	(from https://aptiskey.com/writingkey033.html)
15:04:07	26461/26461	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:28%20GMT	https://aptiskey.com/js/writing/writingkey034.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey034.js	(from https://aptiskey.com/writingkey034.html)
15:04:08	26460/26460	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:34%20GMT	https://aptiskey.com/js/writing/writingkey035.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey035.js	(from https://aptiskey.com/writingkey035.html)
15:04:08	26193/26193	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:38%20GMT	https://aptiskey.com/js/writing/writingkey036.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey036.js	(from https://aptiskey.com/writingkey036.html)
15:04:09	26216/26216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:44%20GMT	https://aptiskey.com/js/writing/writingkey037.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey037.js	(from https://aptiskey.com/writingkey037.html)
15:04:09	26273/26273	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:48%20GMT	https://aptiskey.com/js/writing/writingkey038.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey038.js	(from https://aptiskey.com/writingkey038.html)
15:04:10	26404/26404	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:54%20GMT	https://aptiskey.com/js/writing/writingkey039.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey039.js	(from https://aptiskey.com/writingkey039.html)
15:04:11	26570/26570	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Aug%202025%2014:32:58%20GMT	https://aptiskey.com/js/writing/writingkey040.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/writing/writingkey040.js	(from https://aptiskey.com/writingkey040.html)
15:04:11	25009/25009	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2002%20Aug%202025%2002:19:44%20GMT	https://aptiskey.com/js/speaking/speaking_question1.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/speaking/speaking_question1.js	(from https://aptiskey.com/speaking_question1.html)
15:04:12	67436/67436	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Aug%202025%2023:14:52%20GMT	https://aptiskey.com/js/speaking/speaking_question2.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/speaking/speaking_question2.js	(from https://aptiskey.com/speaking_question2.html)
15:04:13	277053/277053	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Aug%202025%2008:39:34%20GMT	https://aptiskey.com/images/speaking/part3/de01_1.png	C:/clone_site/minihippo_cloning/aptiskey.com/images/speaking/part3/de01_1.png	(from https://aptiskey.com/speaking_question2.html)
15:04:13	61341/61341	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Aug%202025%2009:13:00%20GMT	https://aptiskey.com/js/speaking/speaking_question3.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/speaking/speaking_question3.js	(from https://aptiskey.com/speaking_question3.html)
15:04:14	291604/291604	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Aug%202025%2008:39:40%20GMT	https://aptiskey.com/images/speaking/part3/de01_2.png	C:/clone_site/minihippo_cloning/aptiskey.com/images/speaking/part3/de01_2.png	(from https://aptiskey.com/speaking_question3.html)
15:04:14	106540/106540	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Aug%202025%2002:00:38%20GMT	https://aptiskey.com/js/speaking/speaking_question4.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/speaking/speaking_question4.js	(from https://aptiskey.com/speaking_question4.html)
15:04:15	77704/77704	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Aug%202025%2006:56:22%20GMT	https://aptiskey.com/js/speaking/speaking_question2_meo.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/speaking/speaking_question2_meo.js	(from https://aptiskey.com/speaking_question2_meo.html)
15:04:16	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%226599bda5-317b%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css	C:/clone_site/minihippo_cloning/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css	(from https://aptiskey.com/speaking_question2_meo.html)
15:04:16	18416/18416	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Oct%202025%2007:20:28%20GMT	https://aptiskey.com/js/reading_question_cu/reading_question_cu1.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_question_cu/reading_question_cu1.js	(from https://aptiskey.com/reading_question_cu1.html)
15:04:16	29037/29037	---M-Z	200	added ('OK')	text/html	etag:W/%22716d-199d223c680%22	https://aptiskey.com/reading_question_cu	C:/clone_site/minihippo_cloning/aptiskey.com/reading_question_cu-2.html	(from https://aptiskey.com/reading_question_cu1.html)
15:04:17	25160/25160	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Oct%202025%2007:22:02%20GMT	https://aptiskey.com/js/reading_question_cu/reading_question_cu2.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_question_cu/reading_question_cu2.js	(from https://aptiskey.com/reading_question_cu2.html)
15:04:18	47086/47086	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Oct%202025%2007:23:30%20GMT	https://aptiskey.com/js/reading_question_cu/reading_question_cu4.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_question_cu/reading_question_cu4.js	(from https://aptiskey.com/reading_question_cu4.html)
15:04:18	81258/81258	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Oct%202025%2007:25:20%20GMT	https://aptiskey.com/js/reading_question_cu/reading_question_cu5.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_question_cu/reading_question_cu5.js	(from https://aptiskey.com/reading_question_cu5.html)
15:04:19	58236/58236	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:00:08%20GMT	https://aptiskey.com/js/reading_cu/readingkey001.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey001.js	(from https://aptiskey.com/readingkey001.html)
15:04:19	58497/58497	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:08:52%20GMT	https://aptiskey.com/js/reading_cu/readingkey002.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey002.js	(from https://aptiskey.com/readingkey002.html)
15:04:20	58836/58836	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:36%20GMT	https://aptiskey.com/js/reading_cu/readingkey003.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey003.js	(from https://aptiskey.com/readingkey003.html)
15:04:20	58939/58939	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:40%20GMT	https://aptiskey.com/js/reading_cu/readingkey004.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey004.js	(from https://aptiskey.com/readingkey004.html)
15:04:21	57128/57128	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:44%20GMT	https://aptiskey.com/js/reading_cu/readingkey005.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey005.js	(from https://aptiskey.com/readingkey005.html)
15:04:22	59067/59067	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:50%20GMT	https://aptiskey.com/js/reading_cu/readingkey006.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey006.js	(from https://aptiskey.com/readingkey006.html)
15:04:22	57545/57545	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:52%20GMT	https://aptiskey.com/js/reading_cu/readingkey007.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey007.js	(from https://aptiskey.com/readingkey007.html)
15:04:23	58969/58969	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:05:56%20GMT	https://aptiskey.com/js/reading_cu/readingkey008.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey008.js	(from https://aptiskey.com/readingkey008.html)
15:04:23	58287/58287	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:00%20GMT	https://aptiskey.com/js/reading_cu/readingkey009.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey009.js	(from https://aptiskey.com/readingkey009.html)
15:04:24	57765/57765	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:04%20GMT	https://aptiskey.com/js/reading_cu/readingkey010.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey010.js	(from https://aptiskey.com/readingkey010.html)
15:04:24	58470/58470	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:10%20GMT	https://aptiskey.com/js/reading_cu/readingkey011.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey011.js	(from https://aptiskey.com/readingkey011.html)
15:04:25	57877/57877	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:14%20GMT	https://aptiskey.com/js/reading_cu/readingkey012.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey012.js	(from https://aptiskey.com/readingkey012.html)
15:04:26	58341/58341	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:18%20GMT	https://aptiskey.com/js/reading_cu/readingkey013.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey013.js	(from https://aptiskey.com/readingkey013.html)
15:04:26	55939/55939	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:06:22%20GMT	https://aptiskey.com/js/reading_cu/readingkey014.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey014.js	(from https://aptiskey.com/readingkey014.html)
15:04:27	55897/55897	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Sep%202025%2003:07:36%20GMT	https://aptiskey.com/js/reading_cu/readingkey015.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/reading_cu/readingkey015.js	(from https://aptiskey.com/readingkey015.html)
15:04:27	40045/40045	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2015:54:34%20GMT	https://aptiskey.com/js/grammar/grammar_key001.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key001.js	(from https://aptiskey.com/grammar_key001.html)
15:04:28	30449/30449	---M-Z	200	added ('OK')	text/html	etag:W/%2276f1-199996604c0%22	https://aptiskey.com/grammar_bode	C:/clone_site/minihippo_cloning/aptiskey.com/grammar_bode-2.html	(from https://aptiskey.com/grammar_key001.html)
15:04:29	38580/38580	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2015:57:24%20GMT	https://aptiskey.com/js/grammar/grammar_key002.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key002.js	(from https://aptiskey.com/grammar_key002.html)
15:04:29	39150/39150	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2002:25:34%20GMT	https://aptiskey.com/js/grammar/grammar_key003.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key003.js	(from https://aptiskey.com/grammar_key003.html)
15:04:30	39372/39372	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2002:37:40%20GMT	https://aptiskey.com/js/grammar/grammar_key004.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key004.js	(from https://aptiskey.com/grammar_key004.html)
15:04:30	39141/39141	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2002:03:10%20GMT	https://aptiskey.com/js/grammar/grammar_key005.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key005.js	(from https://aptiskey.com/grammar_key005.html)
15:04:31	39980/39980	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2003:13:48%20GMT	https://aptiskey.com/js/grammar/grammar_key006.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key006.js	(from https://aptiskey.com/grammar_key006.html)
15:04:31	39922/39922	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2003:25:56%20GMT	https://aptiskey.com/js/grammar/grammar_key007.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key007.js	(from https://aptiskey.com/grammar_key007.html)
15:04:32	39993/39993	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2027%20Aug%202025%2003:35:26%20GMT	https://aptiskey.com/js/grammar/grammar_key008.js	C:/clone_site/minihippo_cloning/aptiskey.com/js/grammar/grammar_key008.js	(from https://aptiskey.com/grammar_key008.html)
15:04:33	134044/134044	---M--	200	added ('OK')	font/woff2	etag:W/%2220b9c-tEH8/5OeJPoJBqN7d4h4i5/du2g%22	https://cdn.jsdelivr.net/npm/bootstrap-icons/font/fonts/bootstrap-icons.woff2?e34853135f9e39acf64315236852cd5a	C:/clone_site/minihippo_cloning/cdn.jsdelivr.net/npm/bootstrap-icons/font/fonts/bootstrap-icons04d5.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons/font/bootstrap-icons.css)
15:04:34	180288/180288	---M--	200	added ('OK')	font/woff	etag:W/%222c040-diAQx5tKBeETH8j7Oxrv8yTYAz8%22	https://cdn.jsdelivr.net/npm/bootstrap-icons/font/fonts/bootstrap-icons.woff?e34853135f9e39acf64315236852cd5a	C:/clone_site/minihippo_cloning/cdn.jsdelivr.net/npm/bootstrap-icons/font/fonts/bootstrap-icons04d5.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons/font/bootstrap-icons.css)
15:04:34	121340/121340	---M--	200	added ('OK')	font/woff2	etag:W/%221d9fc-TA788dzMcpXvwm+r6B/+jyjVlKM%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2	C:/clone_site/minihippo_cloning/cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-iconse52a.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/bootstrap-icons.css)
15:04:35	164360/164360	---M--	200	added ('OK')	font/woff	etag:W/%2228208-1ZjMYgRYsi2ARDzdaRACFzFu+vM%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	C:/clone_site/minihippo_cloning/cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-iconse52a.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/bootstrap-icons.css)
15:04:36	76764/76764	---M--	200	added ('OK')	application/octet-stream	etag:%226599bdbd-12bdc%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.woff2	C:/clone_site/minihippo_cloning/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.woff2	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css)
15:04:36	90060/90060	---M-Z	200	added ('OK')	application/octet-stream	etag:%226599bdbc-16001%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.woff	C:/clone_site/minihippo_cloning/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.woff	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css)
15:04:37	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%226599bdbb-3d8c9%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.svg	C:/clone_site/minihippo_cloning/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/webfonts/fa-brands-400.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.3/css/all.min.css)
